"Nivel_1_Setor","Nivel_2","Nivel_3","Nivel_4","Nivel_5","Nivel_6","Emissao_Remocao","Gas","Estado","Atividade_Economica","Produto","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Silvicultura","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,116,50,65,259,219,116,144,219,86,200,333,260,147,214,343,451,295,160,401,167,69,1532,110,81,255
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Silvicultura","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Silvicultura","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,148,275,134,293,570,112,170,181,136,161,145,242,362,198,328,387,378,253,137,493,435,143,688,1317,6,648
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Silvicultura","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,24,0,0,3,0,0,11,49,7,0,116,0,0,0,0,4,0,0,35,108
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107450,78354,109177,288442,266886,200086,199896,159575,180442,254137,253702,222476,187126,172485,186097,281774,198830,457800,167658,367026,369906,422316,341065,266284,247599,119307,195019
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8352,95948,89891,91586,132725,199744,133040,144735,158604,217714,151122,237509,493688,552656,178696,208076,134849,97376,116356,166003,162302,571702,220083,233494,289788,183245,174653
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104922,276548,443273,530599,623981,785729,869492,956513,875576,1089388,1030324,1357453,911148,547376,468463,567800,708969,659486,763410,965549,832670,820840,448971,554308,727117,464155,567014
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13814,29875,33380,44894,56317,54043,88414,105986,63855,60217,69621,58682,63081,81234,66920,96834,81376,106149,100328,118823,96909,65567,63703,80982,91967,57056,82005
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66811,133851,184605,256708,278123,390225,314014,371329,365296,336848,526052,581837,353580,340525,206946,614168,354925,618837,565950,586137,702545,471304,415776,420275,674145,240850,551128
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,9344,30251,33735,40265,63011,112204,74185,72995,100791,109424,101938,92353,84454,113480,118541,145223,165414,127955,150400,159880,118593,166811,221698,212917,137691,109408
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161,5527,17342,21850,20837,13782,40151,24663,12575,11191,26907,48122,41613,42082,23335,17868,31004,45543,15237,16738,28107,34845,57019,84326,92756,38307,50027
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,308,116,438,754,10871,17365,6212,15582,3918,7867,10648,5083,12039,20698,25860,20964,37516,27092,25657,20699,46394,44226,58260,30401,21280,57596
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,5126,15182,17865,25128,29074,50593,47231,34441,33590,44804,65014,83201,132071,40429,48558,174933,100074,76277,85730,88989,109262,57107,61255,58528,46914,51868
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1817,3845,4716,2767,8844,13795,20763,10953,13227,17308,12835,15668,21328,11056,21887,21882,33719,31231,32319,22388,21146,22602,35060,38954,23528,33206
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,715,709,2918,2917,2254,3104,2931,4799,3736,10191,10283,5434,6956,2835,5174,3359,6597,7364,12200,6693,12631,4952,5295,10351,1904,5139
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Desmatamento","Vegetação não florestal secundária -- Uso agropecuário","Emissão","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,386,1155,4446,5598,3376,2539,855,919,1778,1061,2224,4155,2438,5873,8265,6228,4564,4811,4177,4907,3336,7594,11820,10600,17791,23165
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Amazônia","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137,-192,-84,-8,-30,-56,-24,-7,-6,-65,-4,-219,-19,-19,-114,-24,-132,-9,-22,-5,-22,-3,-4,-14,-5,-6,-8,-10,-12,-17
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Caatinga","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2046,-3584,-1942,-3102,-3367,-3425,-1164,-940,-946,-898,-1026,-1427,-482,-1762,-1010,-1933,-679,-907,-1244,-1374,-1015,-2523,-4488,-2394,-1114,-979,-516,-872,-533,-4173
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Cerrado","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8126,-8967,-7023,-6868,-6278,-9148,-5293,-3993,-4108,-4287,-3019,-3244,-3552,-3818,-5734,-7995,-6680,-5611,-7511,-7297,-5146,-6545,-10624,-11047,-5581,-4607,-3984,-2662,-1380,-2735
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Mata Atlântica","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3836,-2243,-2350,-5252,-6125,-2067,-1402,-2097,-2532,-1780,-1765,-1754,-2199,-3346,-2172,-3292,-3753,-3649,-4628,-2180,-3004,-2903,-2505,-2565,-2193,-2187,-1665,-1616,-1726,-522
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Pampa","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-370,-190,-314,-589,-463,-337,-856,-260,-390,-211,-251,-230,-107,-88,-85,-113,-132,-240,-155,-380,-676,-424,-596,-414,-402,-248,-315,-175,-101,-131
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Pantanal","fora de Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-3,0,-7,-1,-2,0,-3,0,0,-2,-6,-4,-8,-1,-4,-6,-3,-4,-4,0,0,0,-2,0,0,0
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Amazônia","em Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,-1,-1,-1,-2,0,-6,-1,0,-16,-3,-42,-1,-15,0,-40,0,-4,-1,-27,-4,-2,-13,-9,-11
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Caatinga","em Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-12,-18,-24,-25,-6,-4,-33,-111,-155,-57,-44,-12,-15,-11,-50,-37,-47,-119,-52,-10,-49,-86,-134,-37,-35,-28,-94,-64,-174
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Cerrado","em Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-212,-81,-75,-93,-442,-340,-390,-159,-292,-248,-188,-222,-187,-595,-696,-867,-534,-678,-1245,-1046,-631,-852,-1373,-1404,-1060,-472,-382,-241,-147,-325
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Mata Atlântica","em Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-45,-25,-146,-133,-52,-63,-79,-151,-100,-111,-80,-159,-359,-162,-333,-185,-230,-347,-235,-225,-427,-159,-306,-148,-140,-288,-132,-106,-37
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Pampa","em Área Protegida","Regeneração","Área sem vegetação -- Floresta secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-1,-9,0,-2,-6,-24,-30,-8,-29,-9,-3,-1,-4,-4,-5,-9,-3,-9,-10,-14,-8,-7,-8,-2,-14,-8,-3,-1
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,-7,0,-16,-10,-7,-20,-3,-3,-3,-3,-3,-3,0,-3,-34,0,0,-7
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42188,-98193,-9445,-12123,-34240,-29633,-26796,-20458,-14344,-15822,-31690,-14046,-22234,-50778,-33797,-48686,-47416,-46785,-46004,-52998,-57267,-56621,-77215,-41898,-45526,-14160,-23307,-16812,-1253,-5271
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21969,-26757,-4153,-6192,-19879,-8208,-8495,-7907,-7590,-11546,-5349,-5267,-7477,-23952,-11351,-15982,-20171,-18404,-34779,-19118,-26311,-11331,-12033,-11833,-7442,-3903,-10905,-5785,-2369,-10823
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2716,-4409,-666,-3742,-5101,-5672,-5485,-4350,-2892,-2745,-1766,-1556,-1079,-1210,-1845,-1997,-3012,-4205,-7457,-6461,-12225,-14087,-6410,-11303,-9362,-2229,-3982,-2089,-838,-8232
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-230,-87,-237,-158,-269,-366,-556,-1421,-1052,-474,-225,-267,-242,-658,-449,-1114,-948,-4290,-3677,-3437,-2491,-2922,-2500,-3572,-1318,-905,-160,-45,-466
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-251,-110,-202,-216,-120,-295,-299,-141,-257,-326,-735,-344,-631,-665,-783,-772,-472,-998,-1454,-803,-445,-438,-940,-424,-222,-682,-854,-163,-326
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Silvicultura","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-178,-56,-163,-216,-324,-382,-452,-222,-391,-202,-149,-111,-190,-105,-155,-306,-228,-391,-385,-342,-511,-434,-353,-426,-65,-156,-114,-44,-50
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65510,-91212,-70826,-14609,-27531,-447886,-41173,-33607,-19570,-86961,-33315,-37338,-42755,-12432,-103689,-36402,-46698,-52995,-213331,-75225,-41332,-24527,-33282,-61932,-50285,-37023,-37827,-40380,-35721,-71224
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Caatinga","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38356,-78195,-141547,-229995,-43768,-33606,-112044,-87069,-37746,-64258,-49326,-58499,-50183,-98044,-45530,-51027,-80162,-98452,-77703,-58544,-121386,-151777,-152635,-88275,-90177,-50978,-42719,-70136,-60073,-59179
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1982137,-2076705,-2157281,-2010957,-2027926,-2361049,-1924943,-1662434,-1621792,-1940696,-1440322,-1775279,-1961668,-1599194,-2205627,-2540811,-1942272,-1618911,-1494232,-1356518,-1205933,-1507569,-1434495,-1690935,-1684063,-1398749,-1171309,-1432281,-1175841,-1530224
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135005,-107951,-95107,-186550,-123451,-96368,-143298,-113504,-113460,-91186,-104379,-89697,-69038,-102314,-78922,-70608,-80083,-68929,-88671,-71001,-63940,-65654,-85518,-69442,-65039,-65294,-55667,-59391,-67251,-40332
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5783,-4225,-8099,-10265,-8533,-12929,-8956,-5970,-9168,-9293,-9640,-8102,-7857,-6065,-5676,-4670,-6341,-4801,-6283,-6868,-10401,-6581,-6766,-8617,-7227,-4827,-4847,-5214,-2375,-6199
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Pantanal","fora de Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-21,-61,-142,-83,-152,-517,-143,-200,-110,-143,-113,-106,-108,-141,-232,-357,-354,-301,-304,-308,-299,-229,-137,-87,-145,-201,-176,-161,-86
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Amazônia","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-553,-264,-943,-1323,-1108,-3525,-1444,-1732,-1688,-2808,-2605,-4018,-6365,-4487,-3809,-5825,-11318,-7002,-18878,-7012,-36672,-11407,-22988,-16857,-18050,-26597,-9104,-28908,-24439,-16470
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Caatinga","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,-129,-457,-353,-277,-43,-343,-2119,-983,-1450,-1059,-1666,-10766,-9294,-3574,-3540,-2572,-4244,-4939,-3067,-2558,-4875,-5049,-4006,-3486,-5141,-3255,-16255,-3607,-3950
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44359,-36990,-54673,-35214,-44945,-68278,-41804,-46387,-71784,-102150,-71655,-57526,-102207,-105043,-166926,-172990,-171668,-129061,-147603,-147344,-133425,-91852,-106042,-128407,-176527,-178432,-134918,-181265,-127099,-129918
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2535,-2437,-2683,-3145,-4677,-4549,-9376,-11930,-10865,-5590,-9027,-6633,-5884,-9302,-5572,-6699,-5858,-4542,-7906,-6437,-7530,-8020,-9557,-9199,-7374,-6512,-4790,-5516,-5749,-3399
"Mudança de Uso da Terra e Floresta","Remoção por Mudança de Uso da Terra","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Área sem vegetação -- Uso agropecuário","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-95,-122,-45,-202,-149,-109,-155,-443,-308,-328,-272,-195,-260,-176,-83,-163,-138,-77,-96,-233,-316,-122,-137,-52,-99,-110,-78,-44,-51
"Mudança de Uso da Terra e Floresta","Remoção por Vegetação Secundária","Amazônia","fora de Área Protegida","Regeneração","Área sem vegetação -- Vegetação não florestal secundária","Remoção","CO2e (t) GTP-AR5","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-13,-81,-31,-72,-36,-37,-51,-40,-18,-25,-104,-62,-38,-63,-178,-66,-51,-172,-271,-89,-118,-129,-215,-135,-190,-32,-93,-223,-559
